namespace,key,en
ST_Quests,SQGS_I_Desc_2,"Forge a weapon from the Soul Energy of E'frae The Dry Rot King. Search Forsaken Streets, Ramshorn Keep, Walltower and Moore Manor."
ST_Quests,SQGS_II_Desc_2,"Forge a weapon from the Soul Energy of Mahkteah The Lord of Perdition. Search Ramshorn Keep, Forsaken Streets, Moore Manor and Walltower."
ST_Quests,SQFWIC_Name,From Whence It Came
ST_Quests,SQWC_Desc2,Gain the survivor's trust by finding her supplies.
ST_Quests,SQPR_Desc,Gajov has brought to your attention the power of Infernal Energy. Help him enhance his equipment by bringing him Infernal Energy.
ST_Quests,SQUE_Desc,Gajov is looking for a Divine Ember. He mentioned one may be found at Ramshorn Keep. Next time you're there search the Ember and return it to him.
ST_Quests,SQBB_Desc,Gajov's supply of blood has gone missing and the Church will not help him. Mereda has asked you acquire consecrated demon blood to help Gajov. 
ST_Quests,SQCC_Desc,Gallant has asked you to hunt down a resurrected Captain of the guard and put him to rest. Bring his head as evidence of the deed.
ST_Quests,SQUH_Desc,Gallant has tasked you with recovering the Cresent Tags of the Fallen Crusaders.
ST_Quests,MQCOIC_Desc,"Gallant wants you to familiarize yourself with the Order's Merchant Lotte Ananta, and the Blacksmith Gajov Resnyk. "
ST_Quests,EQAR_Desc,Gather Apocryphal Tomes for the Librarian
ST_Quests,EQBM_Desc,Gather smithing materials for the blacksmith.
ST_Quests,EQA_Desc,Gather the artifacts for the Merchant
ST_Quests,EQMT_Desc,Gather treasure for the Merchant.
ST_Quests,SQGS_III_Name,God Slayer: Edge of The Abyss.
ST_Quests,SQGS_I_Desc,God Slayer: Of Rot and Bone.
ST_Quests,SQGS_II_Name,God Slayer: The Fire of War.
ST_Quests,EQHR_Name,Hellrift
ST_Quests,SQTLP_Desc,Help Gajov forge Mahkteah's weapon.
ST_Quests,SQLD_Desc,Help Gajov forge a weapon from Felwyl's Soul Energy.
ST_Quests,SQSBA_Desc,Help Gajov forge a weapon from Tyrigon's Soul Energy.
ST_Quests,SQTROK_Desc,Help Gajov forge a weapon from Valahk-Nor's Soul Energy.
ST_Quests,SQDM_Desc,Help Gajov forge a weapon from the Cardinal Mathias' Soul Energy.
ST_Quests,SQFWIC_Desc,Help Gajov forge a weapon from the Egregore's Soul Energy.
ST_Quests,SQABG_Desc,Help Gajov forge a weapon from the Warden's Soul Energy.
ST_Quests,ProphecyTopicText,I found this in the Archspire's archives.
ST_Quests,BackIntoTheFrayDesc,I need to use the Transmitorium in the Armory to gain access to Gildenarch
ST_Quests,SQWC_Desc,Investigate the sounds of a crying woman heard outside of St. Uriel's Chapel.
ST_Quests,SQUE_QuestTopc,Is there something you need?
ST_Quests,SQKC_Name,Keep of The Condemned
ST_Quests,SecularArchivistDesc,Learn about Mereda's past.
ST_Quests,SQUHY_Desc,Learn about the Reborn Cult's theology
ST_Quests,SQLD_Name,Lichdom
ST_Quests,SQLOP_Name,Lord of Perdition
ST_Quests,SQLH_Name,Lost History
ST_Quests,SQTC_Desc,Lotte has asked you to return to Shoreditch Prison and discover the fate of his old crew.
ST_Quests,SQCR_Desc,Lotte has once again called upon you to find information on someone: a woman named Aleria Hawthorne. Start your search in Shoreditch Prison again.
ST_Quests,SQOH_Desc,Lotte has tasked you to hunt down a chalice of importance to him. He's convinced that it ended up Elk Grove Academy.
ST_Quests,SQTAL_Desc,Lotte has tasked you with acquiring official Church documents from Archspire Cathedral to help him and Mereda commit a forgery. 
ST_Quests,QuestTypeMain,Main
ST_Quests,SQLH_Desc,Mereda has discovered an artifact from the information you've collected in Gildenarch. She would like you to find the Revenant Crown and bring it to her.
ST_Quests,SQST_II_Desc,Mereda is convinced that the document you found her has a secret message encrypted in its passages. She requires the complete Cipher to crack it.
ST_Quests,SQOH_Name,Old Habits
ST_Quests,MQPE1_Name,Perilous Excursions I: The Shifting Mirror
ST_Quests,MQPE2_Name,Perilous Excursions II: The Frayed Veil
ST_Quests,MQPE3_Name,Perilous Excursions III: Where WIll Still Stands
ST_Quests,SQPR_Name,Purifier
ST_Quests,QuestTopic,Quest Topic
ST_Quests,SQROI_Name,Remnants of Akyreon
ST_Quests,RemnantsofIridaeonName,Remnants of Iridaeon
ST_Quests,AvengeName,Retribution
ST_Quests,AvengeTurnInName,Retribution
ST_Quests,EQR_Name,Retribution
ST_Quests,RetributionName,Retribution
ST_Quests,RetributionTurnInName,Retribution
ST_Quests,ArchaeologyTurnInDesc,Return Pagan Artifacts to the Librarian
ST_Quests,SQDE_Desc,SQDE_Desc
ST_Quests,SQDE_Name,SQDE_Name
ST_Quests,EQBM_Name,Salvaging
ST_Quests,SQIR_Desc,Search the Archspire for any information that might shed light on what transpired in the cathedral.
ST_Quests,SQAH_Desc,Search the Forsaken Streets for any information that might shed light on what transpired in the district.
ST_Quests,SQSOD_Name,Seat of Deceit
ST_Quests,SecularArchivistName,Secular Archivist
ST_Quests,QuestTypeSide,Side
ST_Quests,SQSBA_Name,Spawn of the Black Aeon
ST_Quests,SQGS_III_Desc,Speak to Gajov about forging a weapon from the Soul Energy of Aegoroth. 
ST_Quests,SQGS_I_Name,Speak to Gajov about forging a weapon from the Soul Energy of E'frae The Dry Rot King. 
ST_Quests,SQGS_IIW_Desc,Speak to Gajov about forging a weapon from the Soul Energy of Mahkteah The Lord of Perdition.
ST_Quests,SQAH_Name,The Architect's Harvest
ST_Quests,SQST_III_Desc,The Cipher has revealed a prophecy regarding the Nephilim and the end of time. Mereda wants you to help her complete its conclusion.
ST_Quests,SQTC_Name,The Crew
ST_Quests,SQTCM_Name,The Crimson Moon
ST_Quests,SQTDRK_Name,The Dry Rot King
ST_Quests,SQTDR_Name,The Dry Rot King
ST_Quests,SQTEAB_Name,The Eye of The Abyss
ST_Quests,SQTEABL_Name,The Eye of The Abyss 
ST_Quests,SQTFI_Name,The False Idol
ST_Quests,SQTGW_Name,The Gallows Wraith
ST_Quests,SQGB_Name,The Grand Betrayal
ST_Quests,SQIS_Name,The Impending Siege
ST_Quests,SQTAL_Name,The Last Altered Ledger
ST_Quests,SQTALII_Name,The Last Altered Ledger II
ST_Quests,SQTLP_Name,The Lord of Perdition
ST_Quests,SQTLC_Name,The Lunitarian Church
ST_Quests,SQTL_Desc,The Merchant Lotte tasked you with finding his old locket that was lost in the Archspire Cathedral many years ago.
ST_Quests,SQTROK_Name,The Ruin of Kingdoms
ST_Quests,SQSA_Name,The Secular Archivist
ST_Quests,SQST_Name,The Stricken Testament I
ST_Quests,SQST_II_Name,The Stricken Testament II
ST_Quests,SQST_III_Name,The Stricken Testament III
ST_Quests,MQP_Name,The Trumpets Blown
ST_Quests,SQTWOK_Name,The Wolves of Karsiv
ST_Quests,MQPE1_Desc_Completed,"The first Abraxas Stone has been retrieved. Two more yet remain, and time is of the essence."
ST_Quests,MQPE2_Desc_Completed,The second Abraxas Stone has been retireved. The Godsreach Spire' power wanes but it still turns. 
ST_Quests,SQTL_Name,Thief's Lamentation
ST_Quests,SQTOV_Name,Totem of Vodor
ST_Quests,MQPE1_Desc,Traverse the corrupted streets of Gildenarch and search for the first Abraxas Stone. 
ST_Quests,EQMT_Name,Treasure Hunt
ST_Quests,SQUE_Name,Undying Ember
ST_Quests,SQUHY_Name,Unrepentant Heresy
ST_Quests,SQUH_Name,Unsung Honor
ST_Quests,SQOH_QuestTopic,Was there something you needed?
ST_Quests,SQTAL_QuestTopic,What can I do for you?
ST_Quests,MQPE3_Desc,"When you are prepared, face the final Dead God and acquire the last Abraxas Stone."
ST_Quests,MQCTS_Desc,"You've awoken from your coffin at the Order's hall, the Sanctus Clypeus. Your first task is to speak with the Knight Commander Gallant Alexander."
ST_Quests,MQP_Desc,You've been sent to the city of Gildenarch in response to an invasion by unknown forces. Rendezvous with your captain and receive your first orders.
ST_Quests,SQTOV_Desc,You've found a stange obsidian totem in the shape of a woman. Gajov knows its origin and needs your help repairing the Totem.
ST_Quests,MQBITF_Desc,Your orders are to return to Gildenarch and scout the streets on your first Excursion.
ST_Rewards,MissionScore,Mission Score
ST_Rewards,Score,Score
ST_Settings_AdvancedGraphics,ConsoleProfile_Performance,Performance
ST_Settings_AdvancedGraphics,ConsoleProfile_Quality,Quality
ST_Shields,CovenantClericShieldDesc,"A heater shield carried by Covenant Clerics, the warrior-priests of the Crusader corps.

The cleric raises it against demons and dissenters alike; in the Church's reckoning, the difference between the two is a matter of confession."
ST_Shields,SoldiersShieldDesc,"A heater shield issued to Velchorian foot soldiers, faced in plain steel and trimmed in tarred leather.

Weather-worn but serviceable; the Empire issues them in a single grade and replaces them only when the rim splits past the boss."
ST_Shields,RamsGloryDesc,"A magnificent shield forged in honor of Gildenarch.

The magnificant rams of the Treveyan Highlands have long inspired the city of Gildenarch since the days before the city's founding.

No matter what changes, some truth yet remains."
ST_Shields,PhoenixPaladinShieldDesc,"A round aegis of gold and silver, two phoenix wings spread around a central sunburst.

Forged in Belwayne, where the phoenix is both heraldry and religion.

The Order keeps a small consignment for the Nephilim who came up through that city's halls."
ST_Shields,ApostatesShieldDesc,"A shield carried by Nephilim who refused the Crimson Concordat and lived long enough to need one.

Most were taken from the dead at the close of the first Apostate Hunts.

The few that were not are still in the field, and the Order does not press inquiries."
ST_Shields,RotkinShieldDesc,"A shield of woven antler and root, knotted by the Stagkin in better times.

Their god has since begun to rot. The Rotkin still carry these shields; the antlers crumble and the roots no longer hold green leaf, but they say a shield need not live to defend its bearer, only remember its bearer's god."
ST_Shields,MahktenShieldDesc,"A smoldering shield wielded by the extinct Mahkten Marauders. Bestial warriors in service to The Lord of Perdition.

In times of old, when the Coil was yet whole, war dominated the lands of Eden, and none were more adept than Mahkteah's devoted."
ST_Shields,SovereignsShieldDesc,"A tower shield bearing the heron of the Velchorian throne.

Carried by Sovereign Sentries in the halls of the imperial court.

The herons were once the only banner the Empire flew; now they fly beneath the Lunitarian moon, and the Sentries say nothing about it."
ST_Shields,CrimsonOathShieldDesc,"A tower shield bearing the sigil of the Crimson Concordat, issued to Nephilim of the Order.

The bond between Church and Order is rendered in steel and hung from the bearer's arm, carried by some as a vow honored and others as a debt remembered."
ST_Shields,TarnishedWoodenShieldDesc,"A wooden shield, weather-worn and softened by moss along its grain.

Salvaged from the bodies of conscripted militia who fell in the city's first night, before the Order arrived and the dying stopped being counted."
ST_Shields,RevenantShieldDesc,"An accursed shield, once thought to be lost to legend.

The Revenant of Gildeus haunted depths of Gildenarch, watching over the forgotten dead buried under the Church's occupation."
ST_Shields,ShieldOfTheZealotDesc,"An ancient shield integral to Lunitarian history, both feared and respected.

The Holy Lineage drew a clear delineation between the Lunar Sentinels and the Church.

The Sanctus Zealot enforced the New Order."
ST_Shields,OrnateSoldiersShieldDesc,"An ornate shield issued to knights who stood watch over the Archspire Cathedral.

Immaculate, and functional. The empire spent a good deal of coin when the Church demanded it."
ST_Shields,ApostatesShield,Apostate's Shield
ST_Shields,PhoenixPaladinShield,Belwayne Aegis
ST_Shields,ChampionShield,Champion Shield
ST_Shields,CovenantClericShield,Covenant Cleric Shield
ST_Shields,CrimsonOathShield,Crimson Oath Shield
ST_Shields,LunarSentinelShield,Lunar Sentinel Shield
ST_Shields,MahktenShield,Mahkten Shield
ST_Shields,OrnateSoldiersShield,Ornate Soldier's Shield
ST_Shields,RevenantShield,Revenant Shield
ST_Shields,RotkinShield,Rotkin Shield
ST_Shields,Shield,Shield
ST_Shields,ChampionShieldDesc,"Shield forged for Champions. Nephilim heroes from the Armaean citystate of Litinstang.

The rare few Nephilim who have proven themselves loyal to Litinstang are protected from Lunitarian law."
ST_Shields,RamsGlory,Shield of the Ram's Glory
ST_Shields,ShieldOfTheZealot,Shield of the Zealot
ST_Shields,SoldiersShield,Soldier's Shield
ST_Shields,SovereignsShield,Sovereign's Shield
ST_Shields,TarnishedWoodenShield,Tarnished Wooden Shield
ST_Shields,TelvaughtClanShield,Telvaught Clan Shield
ST_Shields,LunarSentinelShieldDesc,"The Lunar Sentinels harken to a time before Lunarin's ascendance to the Divine Throne.

Any mentions of Lunarin worship before the Church are considered a vile heresy, attracting great skepticism and condemnation towards anyone ""seeking to revive ancient knowledge"" now considered outdated."
ST_Shields,TelvaughtClanShieldDesc,"The shield of the vampire clan Telvaught.

Vampire Clans engage in ideological conlicts no better than humanity.

Clan Telvaught knew this well, and was always prepared for battle against their kin."
ST_SortingType,ArmorSlot,ArmorSlot
ST_SortingType,BlockValue,Block Value
ST_SortingType,CooldownTime,Cooldown Time
ST_SortingType,Damage,Damage
ST_SortingType,Defense,Defense
ST_SortingType,ManaCost,Mana Cost
ST_SortingType,Name,Name
ST_SortingType,Newest,Newest
ST_SortingType,ParryPoiseDamage,Parry Poise Damage
ST_SortingType,PoiseDamage,PoiseDamage
ST_SortingType,Quality,Quality
ST_SortingType,Type,Type
ST_SortingType,Unlocked,Unlocked
ST_SortingType,Value,Value
ST_SortingType,WeaponCategory,WeaponCategory
ST_SortingType,Weight,Weight
ST_Trinkets,RingDesc,A ring granting the {BoonName} boon.
ST_Trinkets,Amulet,Amulet
ST_Trinkets,AngelicStrengthTitle,Amulet of Angelic Strength
ST_Trinkets,CleansingPestilence_Title,Amulet of Cleansing Pestilence
ST_Trinkets,CrusadersFrost_Title,Amulet of Crusader's Frost
ST_Trinkets,CrusadersMight_Title,Amulet of Crusader's Might
ST_Trinkets,DivineMandate_Title,Amulet of Divine Mandate
ST_Trinkets,HealingHands_Title,Amulet of Health
ST_Trinkets,PurgingFire_Title,Amulet of Purging Fire
ST_Trinkets,ReapersRespite_Title,Amulet of Reaper's Respite
ST_Trinkets,SealOfBlight_Title,Amulet of Red Bloom
ST_Trinkets,ZealOfTheFaithful_Title,Amulet of Zeal
ST_Trinkets,RadiantFortitude_Title,Amulet of the Divine
ST_Trinkets,GuardianAngel_Title,Amulet of the Guardian Angel
ST_Trinkets,VowOfRetribution_Title,Amulet of the Vow of Retribution
ST_Trinkets,EnduringVow_Title,Avowed and Accursed
ST_Trinkets,JudgementsMark_Title,Band of Verdicts
ST_Trinkets,UnyieldingPyre_Title,Bonfire of the Soul
ST_Trinkets,SoulboundMight_Title,Bound for Glory
ST_Trinkets,LastBastion_Title,Castlefall
ST_Trinkets,OathboundArts_Title,Crimson Ring
ST_Trinkets,CrownOfCinders_Title,Crown of Cinders
ST_Trinkets,ExecutionersReward_Title,Cruelest Cut
ST_Trinkets,DivineReservoir,Divine Reservoir
ST_Trinkets,AscendentAura&ManaDrain_Title,Empyrean Signet
ST_Trinkets,DivineFocus_Title,Eye of God
ST_Trinkets,AftershockTechnique_Title,Fallen Angel's Ring
ST_Trinkets,HolyFireAegis_Title,Flaming Aegis
ST_Trinkets,FrostbrandSeal_Title,Frost Burn
ST_Trinkets,FrostboundCharge_Title,Frost Diamond
ST_Trinkets,AegisOfFrost_Title,Frostbitten Amulet
ST_Trinkets,CleansingConflagration_Title,Gajov's Amulet
ST_Trinkets,MomentumCharge_Title,Gem of Momentum
ST_Trinkets,FontOfConviction_Title,Gem of the Font
ST_Trinkets,AbsolutionInIce,"Grants the Absolution in Ice boon. 

A final gift from the vanquished Dragon-God, a primordial ice to cleanse the soul. "
ST_Trinkets,AegisOfFrost,"Grants the Aegis of Frost boon. 

The heavily armored Aegis wields such strength that merely blocking an attack can damage foes. "
ST_Trinkets,AftershockTechnique,"Grants the Aftershock Technique boon. 

When Prometra fell, a giant crater formed. The Infernal Legion developed this technique in remembrance of the first fallen."
ST_Trinkets,AngelicStrength,Grants the Angelic Strength boon
ST_Trinkets,AshenVerdict,"Grants the Ashen Verdict boon.

By this instrument, the fires of the wicked shall be turned against them. None may stand against the power of the divine. "
ST_Trinkets,BlessedMomentum,"Grants the Blessed Momentum boon. 

Stasis is death. Movement is life."
ST_Trinkets,BrandOfJudgment,"Grants the Brand of Judgement boon.

When whispers of a heretical cult reached the Lunitarian Church, they responded by sending the heavy hand of the Grand Inquisitor. "
ST_Trinkets,ChaliceOfConquest,"Grants the Chalice of Conquest boon.

The first vampires took eight sips from the Dark Lord's Chalice, whereupon their still hearts raced with a stolen vigor, newly sustained by the vitality of others. "
ST_Trinkets,CleansingConflagration,"Grants the Cleansing Conflagration boon.

A pariah turned member of the pack, Gajov dispels the coldness within by the fires of his forge."
ST_Trinkets,CleansingPestilence,Grants the Cleansing Pestilence boon
ST_Trinkets,ConsecratedDraught,"Grants the Consecrated Draught boon.

Norunddir is home to the strongest drink, brewed to stave off the frost of ever-winter. The silver concoction burns the throat and speeds the heart."
ST_Trinkets,CrownOfCinders,Grants the Crown of Cinders boon.
ST_Trinkets,CrusadersFrost,Grants the Crusader's Frost boon
ST_Trinkets,CrusadersMight,Grants the Crusader's Might boon
ST_Trinkets,DeathWard,"Grants the Death Ward boon.

This gilded phylactory was found in a looted long barrow in the Helden Steppes. The sigils are in no known language to have ever been spoken there."
ST_Trinkets,DefiantVigor,"Grants the Defiant Vigor boon.

The vampires of Clan Moore are said to be almost impossible to kill. Legends tell that a single tincture of their blood may imbue a relic with super-restorative powers, though this is unconfirmed in the eyes of the Church."
ST_Trinkets,DivineEndurance,"Grants the Divine Endurance boon. 

As the Lord Taketh, so does He give. This trinket was found in the hold of a ship wrecked upon the beaches of Greighton Bay. According to the Church documents, it provides grace to the cup-bearer in direct proportion to the suffering endured."
ST_Trinkets,DivineFocus,"Grants the Divine Focus boon.

A blind priest from the Drakefell Woods fasted and prayed that his sight be returned. It never was. Instead, he starved to death. The necklace he wore about his neck was kept and later found to have taken on strange properties. Though the priest never regained his sight, none may hide their wickedness from the eyes of the Lord.
"
ST_Trinkets,DivineMandate,Grants the Divine Mandate boon
ST_Trinkets,DivineReprieve,Grants the Divine Reprieve boon
ST_Trinkets,DivineReservoir_Title,"Grants the Divine Reservoir boon.

Sister Fae Lake is said to be bottomless. Water drawn from its murky depths on the solstice is evaporated in the sun by monks, leaving a residue behind that contains mystical properties. "
ST_Trinkets,EdictOfCondemnation,Grants the Edict of Condemnation boon
ST_Trinkets,EnduringRage,"Grants the Enduring Rage boon.

Legends speak of tiny, hidden totems that can be secreted in the armor of doomed warriors which prevents them from feeling fear in the face of a lost cause. So powerful is this magic said to be that even a warrior with mortal wounds cannot be convinced to die."
ST_Trinkets,EnduringVow,"Grants the Enduring Vow boon.

In breaking his vow of obedience, the fallen angel Prometra has lost his place in the Angelic Choir. It’s said that to find a feather of one of his wings is to be granted special powers. "
ST_Trinkets,ExecutionersReward,"Grants the Executioner’s Reward boon.

According to Church documents, Mox Piet was the most prolific executioner in the Velchorian Isles, and during his long life performed more than 700 confirmed executions for three generations of royalty. At the age of ninety-three, his final execution was himself. Aferward, his sword was melted down and drabs of dull steel were sold as relics. "
ST_Trinkets,ExtraSupplies,"Grants the Extra Supplies boon.

Forged to aid the Lost Legion, this little gimrack was created as a balance against the whole bounty of the Garden of Paradise. In this it failed, but it still has its uses."
ST_Trinkets,FontOfConviction,"Grants the Font of Conviction boon.

Belief is half the battle."
ST_Trinkets,FontOfLight,"Grants the Font of Light boon.

Long have there been legends of ancient relicts, used by the Lunitarian Church to channel angelic grace to those who need it most. The Relict of Recovery is one such, and its bearer is suffused with the healing Light of the holy Divine."
ST_Trinkets,FrostboundCharge,"Grants the Frostbound Charge boon.

Painfully cold to the touch, this small sliver of ice never melts, no matter how warm the day, and is often taken for a jewel by those who don’t know better"
ST_Trinkets,FrostbrandSeal,"Grants the Frostbrand Seal boon.

So cold it burns the flesh of the unworthy, leaving a permanent brand upon the skin. Only a Nephilim can touch it and be unmarked."
ST_Trinkets,FrozenVow,Grants the Frozen Vow boon
ST_Trinkets,GuardianAngel,Grants the Guardian Angel boon
ST_Trinkets,HardenedFury,"Grants the Hardened Fury boon.

Around the doomed churches of Quorum were placed special guard stones. After most of the churches burned, these failed stones retained the heat of the fire, and to this day are passed around in remembrance of that tragedy."
ST_Trinkets,HealingHands,"Grants the Healing Hands boon.

An old sawbones pressed into duty after the battle of Helden Steppes was found to have the lowest mortality among his patients of any doctor. He credited his luck with clean hands, but others found reason to credit the amulet he wore, cast from white silver."
ST_Trinkets,HolyFireAegis,"Grants the Holy Fire Aegis boon.

Some fires, once lit, cannot be put out."
ST_Trinkets,HuntersStrike,"Grants the Hunter's Strike boon.

It is a rare thing to kill a dragon. Even small shards of dragon horn are highly valuable and sought after by relic hunters."
ST_Trinkets,JudgementsMark,Grants the Judgement's Mark boon.
ST_Trinkets,JudgmentOfWinter,Grants the Judgment of Winter boon
ST_Trinkets,LastBastion,"Grants the Last Bastion boon.

Once used as currency when gold was scarce, bricks from the ruins of Treveyan’s Keep have been scattered to the four winds."
ST_Trinkets,LastLight,"Grants the Last Light boon.

A vampire has a complex relationship with the sun. In certain ancient tomes there are stories of special totems which might ease the daylight path of those who feast on blood. When carried by beings of the light, these totems grant other advantages."
ST_Trinkets,MartyrsGift,"Grants the Martyr's Gift boon.

A priest named Olan Blooded died by pagan hands during the second siege of Acktin. So brave was he that he was given a martyr’s burial, and a medallion to wear upon his chest. Two centuries later, the grave was looted, and the medallion stolen. Where it is now no one knows."
ST_Trinkets,OathboundArts,"Grants the Oathbound Arts boon. 

Born of forbidden blood, The Knights of the Crimson Moon swear an oath to atone for the sins of their father in the blood of the Church’s enemies."
ST_Trinkets,OnAPaleHorse,Grants the On a Pale Horse boon.
ST_Trinkets,PurgingFire,Grants the Purging Fire boon
ST_Trinkets,RadiantFortitude,"Grants the Radiant Fortitude boon.

An amulet forged to recognize the Divine’s triumph over the Demiurge as the start of a new era."
ST_Trinkets,ReapersRespite,Grants the Reaper's Respite boon
ST_Trinkets,ResoundingFlames,"Grants the Resounding Flames boon.

A hardened ring that passes fire to all it touches. Passed down by an ancient cleric who claimed to travel through the gates of Infernus and return unharmed."
ST_Trinkets,SanctifiedRhythm,Grants the Sanctified Rhythm boon
ST_Trinkets,SanguineSlice,Grants the Sanguine Slice boon
ST_Trinkets,SanguineStrike,Grants the Sanguine Strike boon
ST_Trinkets,ScourgeOfTheUnfaithful,Grants the Scourge of the Unfaithful boon
ST_Trinkets,SealOfBlight,"Grants the Seal of Blight boon.

Members of the Reborn resent the Lunitarian Church and their Divine for undoing the old world and only through the Red Bloom can they unify all bodies into one again."
ST_Trinkets,SealOfFlame,"Grants the Seal of Flame boon.

The Lost Legion of Infernus believe that only by combining the eight fires of their region, can they burn the world anew.  "
ST_Trinkets,SecondWind,"Grants the Second Wind boon.

On the shores of Quidar Lake lived a pagan people long known to possess an affinity for communing with elementals. Before their villages were burned and their lands salted."
ST_Trinkets,ShieldOfMany,Grants the Shield of Many boon
ST_Trinkets,SoulboundMight,"Grants the Soulbound Might boon.

It is said that even mighty must fall. But it need not be this day."
ST_Trinkets,SunderingStrikes,Grants the Sundering Strikes boon
ST_Trinkets,SunfireAegis,Grants the Sunfire Aegis boon
ST_Trinkets,ToxicStrike,Grants the Toxic Strike boon
ST_Trinkets,TrialByFlame,"Grants the Trial by Flame boon.

Long ago, in the blasted lands of Kah’s Spine, the pagans found a strange metal in the base of a crater. For a thousand years, this nugget was passed down, hammered into many forms. Always, it seemed to bring sickness and death to those closest to it. But finally, when the metal was stamped with the sigils of a great sorcerer, its power was harnessed."
ST_Trinkets,TrialOfSuffering,Grants the Trial of Suffering boon
ST_Trinkets,TrialOfTheFallen,Grants the Trial of the Fallen boon
ST_Trinkets,UnyieldingPyre,"Grants the Unyielding Pyre boon.

Not all who burn are consumed."
ST_Trinkets,VowOfRetribution,Grants the Vow of Retribution boon
ST_Trinkets,ZealOfTheFaithful,Grants the Zeal of the Faithful boon
ST_Trinkets,BrandOfJudgement_Title,Inquisitor's Ring
ST_Trinkets,SunderingStrikes_Title,Ironbreaker's Signet
ST_Trinkets,DefiantVigor_Title,Last Rites
ST_Trinkets,ConsecratedDraught_Title,Liquid Quick
ST_Trinkets,LastLight_Title,Medallion of Last Light
ST_Trinkets,MomentumCharge,Momentum Charge
ST_Trinkets,OnAPaleHorse_Title,Pendant of the Plague
ST_Trinkets,EnduringRage_Title,Rageborn
ST_Trinkets,ScorchingCharge_Title,Red Scale
ST_Trinkets,Ring,Ring
ST_Trinkets,EdictOfCondemnation_Title,Ring of Edicts
ST_Trinkets,FrozenVow_Title,Ring of Frozen Vow
ST_Trinkets,SanctifiedRhythm_Title,Ring of Sanctified Rhythm
ST_Trinkets,SanguineStrike_Title,Ring of Sanguine Strike
ST_Trinkets,SunfireAegis_Title,Ring of Sunfire Aegis
ST_Trinkets,ToxicStrike_Title,Ring of Toxic Strike
ST_Trinkets,JudgmentOfWinter_Title,Ring of the Judgment of Winter
ST_Trinkets,ShieldOfMany_Title,Ring of the Many
ST_Trinkets,ScourgeOfTheUnfaithful_Title,Ring of the Scourge
ST_Trinkets,RingName,Ring of {BoonName}
ST_Trinkets,BlessedMomentum_Title,Sacred Speed
ST_Trinkets,SanguineSlice_Title,Sanguine Signet
ST_Trinkets,ScorchingCharge,Scorching Charge
ST_Trinkets,ResoundingFlames_Title,Singed Ring
ST_Trinkets,AbsolutionInIce_Title,Snow-laden Amulet
ST_Trinkets,DivineReprieve_Title,Teardrop of Mercy
ST_Trinkets,SealOfFlame_Title,The Amulet of Profane Ritual
ST_Trinkets,AscendantAuras_Title,The Bijoux of Increase
ST_Trinkets,DivineEndurance_Title,The Cup of Grace
ST_Trinkets,HardenedFury_Title,The Fury Stone
ST_Trinkets,MartyrsGift_Title,The Martyr’s Medal
ST_Trinkets,ExtraSupplies_Title,The Memento of More
ST_Trinkets,FontOfLight_Title,The Relict of Recovery
ST_Trinkets,AshenVerdict_Title,Thurible of Ashes
ST_Trinkets,TrialByFlame_Title,Torc of Embers
ST_Trinkets,TrialOfSuffering_Title,Torc of Suffering
ST_Trinkets,TrialOfTheFallen_Title,Torc of the Fallen
ST_Trinkets,Trinket,Trinket
ST_Trinkets,Trinkets,Trinkets
ST_Trinkets,HuntersStrike_Title,Trophy of the Hunt
ST_Trinkets,ChaliceOfConquest_Title,Vampiric Heirloom
ST_Trinkets,VigorousStrikes,Vigorous Strikes
ST_Trinkets,VigorousStrikes_Title,Vim and Vigor
ST_Trinkets,DeathWard_Title,Wages of Sin
ST_Trinkets,AscendantAuras,"Whether by grace or by guile, it is not clear, but with this bauble, you'll find that all weapons turned against the enemies of the Church shall know increase."
ST_Trinkets,SecondWind_Title,Windwalker
ST_UI_GenericButtons,Button_Apply,Apply
ST_UI_GenericButtons,RedeemDialog_ExitWithoutSubmit,Are you sure you want to exit without submitting a code?
ST_UI_GenericButtons,Button_Back,Back
ST_UI_GenericButtons,Button_Buy,Buy (Hold)
ST_UI_GenericButtons,Button_Cancel,Cancel
ST_UI_GenericButtons,RedeemDialog_Header,Code Redemption
ST_UI_GenericButtons,Button_Confirm,Confirm
ST_UI_GenericButtons,ButtonLabel_EnterCode,ENTER CODE
ST_UI_GenericButtons,Redeem_Status_EnteringCode,Enter your code to redeem your reward.
ST_UI_GenericButtons,Redeem_Status_Fail,Invalid code. Check to make sure you typed the correct code.
ST_UI_GenericButtons,Button_No,No
ST_UI_GenericButtons,Button_OK,OK
ST_UI_GenericButtons,Button_Press,Press
ST_UI_GenericButtons,Button_QuitGame,Quit Game
ST_UI_GenericButtons,ButtonLabel_Redeem,Redeem
ST_UI_GenericButtons,Redeem_Header,Redeem Your Code
ST_UI_GenericButtons,Button_Reset,Reset
ST_UI_GenericButtons,Button_Select,Select
ST_UI_GenericButtons,Redeem_Status_Success,Success!
ST_UI_GenericButtons,Redeem_Error_AlreadyRedeemed,This code has already been redeemed.
ST_UI_GenericButtons,Redeem_Error_CodeExpired,This code has expired and is no longer redeemable.
ST_UI_GenericButtons,Redeem_Error_CodeInvalid,This code is invalid. Please try it again.
ST_UI_GenericButtons,Redeem_Error_LimitReached,This code is no longer redeemable.
ST_UI_GenericButtons,Button_Yes,Yes
